id,begin_date,end_date,type,paperless_billing,payment_method,monthly_charges,total_charges,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,gender,senior_citizen,partner,dependents,multiple_lines,target
13449,2015-02-01,2019-12-01,One year,Yes,Electronic check,104.65,6219.6,Fiber optic,No,No,Yes,Yes,Yes,Yes,Male,0,No,No,Yes,1
13450,2020-01-01,,Month-to-month,No,Mailed check,19.55,19.55,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
13451,2017-11-01,,Two year,No,Mailed check,19.9,550.1,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
13452,2014-08-01,,One year,Yes,Electronic check,116.25,7862.25,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,Yes,Yes,0
13453,2018-11-01,,Month-to-month,Yes,Bank transfer (automatic),87.75,1242.2,Fiber optic,Yes,No,No,No,Yes,No,Male,0,No,No,Yes,0
13454,2016-02-01,2020-01-01,Month-to-month,Yes,Electronic check,100.05,4871.05,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,1
13455,2016-09-01,,Month-to-month,Yes,Credit card (automatic),81.3,3190.65,Fiber optic,Yes,No,No,No,No,No,Female,0,No,No,Yes,0
13456,2015-03-01,,Month-to-month,Yes,Electronic check,44.3,2666.75,DSL,No,No,No,No,Yes,Yes,Male,0,Yes,No,No,0
13457,2015-12-01,,Two year,No,Credit card (automatic),70.35,3533.6,Fiber optic,No,No,No,No,No,No,Female,0,No,Yes,No,0
13458,2018-09-01,,One year,No,Credit card (automatic),44.45,792.15,DSL,Yes,No,Yes,No,Yes,No,Male,0,Yes,Yes,No,0
13459,2019-08-01,,Month-to-month,Yes,Electronic check,49.15,295.65,DSL,Yes,No,No,No,No,No,Male,0,Yes,Yes,No,0
13460,2015-11-01,,Month-to-month,Yes,Credit card (automatic),29.45,1459.35,DSL,No,Yes,No,No,No,No,Male,1,Yes,No,No,0
13461,2016-02-01,2019-10-01,Month-to-month,No,Electronic check,100.55,4398.15,Fiber optic,No,Yes,No,Yes,Yes,Yes,Male,0,No,No,No,1
13462,2016-01-01,,Month-to-month,Yes,Credit card (automatic),85.3,4297.95,Fiber optic,No,Yes,No,No,Yes,No,Male,0,Yes,No,No,0
13463,2019-08-01,2019-10-01,Month-to-month,No,Electronic check,95.65,167.3,Fiber optic,No,Yes,No,No,Yes,Yes,Male,0,No,No,No,1
13464,2015-03-01,,One year,Yes,Mailed check,69.1,4096.9,DSL,Yes,No,No,Yes,No,Yes,Male,0,Yes,No,Yes,0
13465,2015-12-01,,Month-to-month,Yes,Bank transfer (automatic),70.35,3454.6,DSL,Yes,Yes,No,No,Yes,No,Male,1,No,No,Yes,0
13466,2015-03-01,,Two year,No,Mailed check,20.6,1286.0,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
13467,2018-08-01,,Month-to-month,No,Mailed check,74.15,1387.0,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,0
13468,2019-04-01,,Month-to-month,No,Electronic check,75.05,786.3,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,0
13469,2018-12-01,,One year,No,Electronic check,44.6,641.25,DSL,No,No,No,No,No,No,Male,0,Yes,No,No,0
13470,2017-03-01,,Two year,No,Bank transfer (automatic),21.45,705.45,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
13471,2019-06-01,,One year,Yes,Mailed check,43.45,345.5,DSL,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
13472,2018-08-01,,One year,No,Bank transfer (automatic),20.05,345.9,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
13473,2015-02-01,,One year,No,Bank transfer (automatic),94.15,5811.8,Fiber optic,Yes,Yes,No,No,Yes,No,Female,0,Yes,Yes,Yes,0
13474,2019-09-01,2019-10-01,Month-to-month,No,Electronic check,94.4,94.4,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,No,No,No,1
13475,2019-08-01,,Two year,No,Mailed check,19.55,124.45,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
13476,2018-07-01,,Month-to-month,Yes,Mailed check,75.9,1375.6,DSL,Yes,Yes,No,Yes,Yes,No,Female,0,No,Yes,Yes,0
13477,2015-09-01,,One year,No,Bank transfer (automatic),64.15,3491.55,DSL,Yes,Yes,No,Yes,No,No,Male,0,Yes,Yes,Yes,0
13478,2014-02-01,,Two year,Yes,Bank transfer (automatic),109.55,7920.7,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,0
13479,2015-02-01,,Two year,Yes,Credit card (automatic),110.8,6640.7,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
13480,2019-12-01,2020-01-01,Month-to-month,Yes,Credit card (automatic),55.0,55.0,DSL,No,No,No,No,Yes,No,Female,0,No,No,No,1
13481,2019-01-01,,Month-to-month,No,Mailed check,53.45,718.1,DSL,No,No,Yes,Yes,No,No,Female,0,No,Yes,No,0
13482,2019-09-01,,Month-to-month,No,Credit card (automatic),69.95,320.4,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
13483,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,101.45,101.45,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,No,No,Yes,1
13484,2019-01-01,,Month-to-month,No,Electronic check,97.0,1334.45,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,Yes,No,0
13485,2017-01-01,,One year,Yes,Bank transfer (automatic),90.6,3358.65,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,No,No,Yes,0
13486,2014-10-01,,Month-to-month,Yes,Mailed check,73.55,4764.0,Fiber optic,Yes,No,No,No,No,No,Male,0,Yes,No,No,0
13487,2019-07-01,2019-12-01,Month-to-month,No,Bank transfer (automatic),67.95,350.3,DSL,No,No,Yes,Yes,Yes,No,Female,0,Yes,No,Yes,1
13488,2015-01-01,,Two year,Yes,Bank transfer (automatic),94.35,5703.0,Fiber optic,No,Yes,No,Yes,No,Yes,Female,0,Yes,No,Yes,0
13489,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,69.5,69.5,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
13490,2019-11-01,2019-12-01,Month-to-month,Yes,Mailed check,18.85,18.85,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
13491,2017-12-01,,One year,No,Mailed check,19.4,525.55,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
13492,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,69.2,69.2,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
13493,2018-02-01,,Two year,No,Mailed check,19.75,483.15,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,No,0
13494,2018-09-01,,One year,No,Electronic check,54.6,934.8,DSL,No,No,Yes,Yes,Yes,Yes,Male,0,Yes,No,No,0
13495,2017-12-01,,Month-to-month,Yes,Mailed check,29.8,786.5,DSL,No,No,Yes,No,No,No,Female,0,No,Yes,No,0
13496,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,69.65,69.65,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
13497,2016-06-01,2019-10-01,Month-to-month,No,Electronic check,101.85,4086.3,Fiber optic,Yes,No,No,No,Yes,Yes,Male,1,Yes,No,Yes,1
13498,2015-10-01,,Month-to-month,Yes,Electronic check,103.05,5364.8,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,No,No,Yes,0
13499,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,82.3,82.3,Fiber optic,No,Yes,Yes,No,No,No,Female,0,No,No,No,1
13500,2018-05-01,,Two year,No,Mailed check,35.1,770.4,DSL,Yes,No,No,Yes,No,No,Female,0,No,No,No,0
13501,2014-07-01,,One year,Yes,Bank transfer (automatic),105.7,6816.95,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,0
13502,2016-06-01,,Month-to-month,No,Bank transfer (automatic),56.25,2419.55,DSL,Yes,No,No,Yes,No,No,Female,0,Yes,Yes,No,0
13503,2014-04-01,,One year,No,Electronic check,60.35,4138.7,DSL,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,No,0
13504,2019-07-01,2019-10-01,Month-to-month,No,Electronic check,79.25,267.6,Fiber optic,No,No,No,No,Yes,No,Male,0,No,No,No,1
13505,2015-06-01,,Two year,Yes,Bank transfer (automatic),59.8,3457.45,DSL,Yes,Yes,Yes,No,No,No,Male,0,Yes,Yes,No,0
13506,2018-09-01,2019-10-01,Month-to-month,Yes,Electronic check,84.6,1115.2,Fiber optic,No,No,No,No,No,Yes,Female,0,No,No,Yes,1
13507,2015-02-01,2019-12-01,Month-to-month,Yes,Bank transfer (automatic),93.4,5435.6,Fiber optic,Yes,Yes,No,No,No,Yes,Female,0,Yes,Yes,Yes,1
13508,2016-04-01,2019-10-01,Month-to-month,Yes,Electronic check,94.2,4186.3,Fiber optic,No,No,No,No,Yes,Yes,Female,0,Yes,Yes,Yes,1
13509,2019-09-01,2019-10-01,Month-to-month,No,Electronic check,25.05,25.05,DSL,No,No,No,No,No,No,Male,1,Yes,No,No,1
13510,2016-04-01,,Two year,No,Mailed check,99.65,4630.2,Fiber optic,Yes,No,Yes,Yes,No,Yes,Female,0,Yes,Yes,Yes,0
13511,2014-11-01,,Two year,Yes,Bank transfer (automatic),50.65,3221.25,DSL,Yes,No,No,No,No,No,Female,0,Yes,Yes,No,0
13512,2019-03-01,,Month-to-month,Yes,Electronic check,60.9,688.5,DSL,No,Yes,Yes,Yes,No,No,Male,0,No,No,No,0
13513,2018-11-01,,Month-to-month,Yes,Bank transfer (automatic),59.65,867.1,DSL,No,No,Yes,Yes,No,No,Male,0,Yes,Yes,Yes,0
13514,2014-02-01,,Two year,Yes,Electronic check,64.7,4746.05,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,No,0
13515,2017-05-01,2019-10-01,Month-to-month,Yes,Credit card (automatic),25.1,712.85,DSL,No,No,No,No,No,No,Female,0,No,No,No,1
13516,2019-10-01,2019-11-01,Month-to-month,No,Electronic check,48.95,48.95,DSL,No,No,Yes,No,No,No,Male,0,No,Yes,No,1
13517,2019-08-01,,Month-to-month,No,Electronic check,54.85,355.1,DSL,No,No,No,No,Yes,No,Female,0,Yes,Yes,No,0
13518,2019-12-01,2020-01-01,Month-to-month,No,Electronic check,45.3,45.3,DSL,No,No,No,No,No,No,Male,0,No,No,No,1
13519,2014-11-01,,One year,Yes,Electronic check,91.35,5764.7,Fiber optic,No,Yes,No,No,No,Yes,Male,0,Yes,Yes,Yes,0
13520,2019-09-01,2019-11-01,Month-to-month,Yes,Electronic check,85.85,167.3,Fiber optic,No,No,Yes,No,No,Yes,Male,0,No,No,No,1
13521,2018-08-01,,Two year,No,Mailed check,25.1,428.45,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,0
13522,2016-07-01,,Month-to-month,No,Bank transfer (automatic),34.0,1505.35,DSL,Yes,No,No,Yes,No,No,Female,0,Yes,No,No,0
13523,2018-11-01,,One year,No,Mailed check,45.9,693.45,DSL,Yes,Yes,Yes,Yes,No,No,Female,0,No,No,No,0
13524,2018-12-01,2019-10-01,Month-to-month,No,Electronic check,95.2,930.4,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,Yes,Yes,1
13525,2015-07-01,,Two year,No,Mailed check,20.5,1177.95,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
13526,2015-10-01,2019-11-01,One year,Yes,Bank transfer (automatic),100.6,5069.65,Fiber optic,No,No,No,Yes,Yes,Yes,Male,0,No,Yes,Yes,1
13527,2019-05-01,2019-11-01,Month-to-month,Yes,Mailed check,55.3,324.25,DSL,No,Yes,Yes,No,No,No,Male,0,Yes,Yes,No,1
13528,2014-04-01,,Two year,No,Credit card (automatic),20.35,1458.1,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
13529,2019-09-01,2019-11-01,Month-to-month,Yes,Mailed check,74.85,156.4,Fiber optic,No,No,No,No,No,No,Male,1,No,No,Yes,1
13530,2014-11-01,,One year,No,Bank transfer (automatic),36.1,2298.9,DSL,Yes,No,No,Yes,No,No,Male,1,Yes,No,No,0
13531,2018-01-01,,Month-to-month,Yes,Bank transfer (automatic),65.8,1679.65,DSL,No,Yes,No,Yes,No,Yes,Female,0,No,No,No,0
13532,2018-08-01,,One year,No,Bank transfer (automatic),20.35,369.6,Fiber optic,No,No,No,No,No,No,Female,1,No,No,No,0
13533,2017-10-01,,Month-to-month,Yes,Electronic check,105.8,2998.0,Fiber optic,No,Yes,No,Yes,Yes,Yes,Male,1,Yes,No,Yes,0
13534,2015-09-01,,One year,Yes,Mailed check,96.75,5206.55,Fiber optic,Yes,Yes,No,Yes,No,Yes,Female,1,No,No,No,0
13535,2016-12-01,2019-11-01,One year,Yes,Bank transfer (automatic),102.35,3626.1,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,No,No,No,1
13536,2020-01-01,,Month-to-month,No,Mailed check,24.4,24.4,DSL,No,No,No,No,No,No,Male,0,No,No,No,0
13537,2014-03-01,2020-01-01,One year,No,Credit card (automatic),115.65,7968.85,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,1
13538,2019-11-01,2020-01-01,Month-to-month,Yes,Electronic check,79.85,152.45,Fiber optic,No,No,Yes,Yes,No,No,Male,0,No,No,No,1
13539,2017-12-01,,Month-to-month,Yes,Electronic check,73.05,1959.5,DSL,No,Yes,No,Yes,Yes,Yes,Female,0,Yes,No,No,0
13540,2017-04-01,,One year,No,Electronic check,64.35,2053.05,DSL,Yes,Yes,No,No,No,Yes,Female,0,No,No,No,0
13541,2018-07-01,,Two year,No,Mailed check,20.5,398.55,Fiber optic,No,No,No,No,No,No,Female,0,No,Yes,No,0
13542,2018-07-01,2019-10-01,Month-to-month,Yes,Mailed check,76.0,1130.85,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,1
13543,2014-12-01,,One year,No,Credit card (automatic),54.75,3425.35,DSL,Yes,No,Yes,No,No,No,Female,0,Yes,Yes,No,0
13544,2016-04-01,2019-10-01,Month-to-month,Yes,Bank transfer (automatic),104.75,4323.45,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,1,No,No,Yes,1
13545,2019-04-01,2020-01-01,Month-to-month,Yes,Electronic check,74.65,703.55,DSL,Yes,Yes,No,No,Yes,Yes,Female,0,No,No,No,1
13546,2018-02-01,,Month-to-month,Yes,Electronic check,51.15,1275.7,DSL,Yes,No,No,No,No,No,Male,0,No,No,No,0
13547,2014-06-01,,Two year,Yes,Electronic check,41.95,2965.75,DSL,Yes,Yes,Yes,No,No,No,Male,1,Yes,No,No,0
13548,2017-07-01,,Month-to-month,No,Mailed check,54.35,1647.0,DSL,No,No,Yes,Yes,No,No,Male,0,Yes,Yes,No,0
13549,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,56.25,56.25,DSL,No,No,No,No,No,Yes,Female,0,No,No,No,1
13550,2018-04-01,2020-01-01,Month-to-month,Yes,Electronic check,106.1,2249.95,Fiber optic,No,No,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,1
13551,2014-11-01,,One year,Yes,Electronic check,96.0,6109.75,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,Yes,No,No,0
13552,2019-09-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),79.75,159.4,Fiber optic,No,No,No,No,No,Yes,Female,1,No,No,No,1
13553,2015-01-01,,Two year,Yes,Bank transfer (automatic),61.45,3751.15,DSL,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,No,0
13554,2019-10-01,2019-11-01,Month-to-month,No,Electronic check,68.65,68.65,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
13555,2018-08-01,,One year,No,Mailed check,19.65,411.25,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
13556,2019-08-01,,One year,No,Credit card (automatic),19.0,105.5,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
13557,2017-05-01,,Month-to-month,Yes,Electronic check,100.0,3320.6,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,No,No,Yes,0
13558,2018-06-01,2019-10-01,Month-to-month,No,Bank transfer (automatic),20.25,327.45,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
13559,2015-06-01,,Month-to-month,Yes,Electronic check,98.7,5669.5,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,Yes,No,No,0
13560,2018-03-01,,One year,No,Mailed check,19.8,465.45,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,0
13561,2019-05-01,,Month-to-month,Yes,Electronic check,73.8,704.3,Fiber optic,No,No,Yes,No,No,No,Male,0,No,No,No,0
13562,2018-08-01,2019-10-01,Month-to-month,Yes,Electronic check,100.2,1369.8,Fiber optic,No,Yes,No,No,Yes,Yes,Female,1,Yes,No,Yes,1
13563,2018-10-01,2020-01-01,Month-to-month,Yes,Bank transfer (automatic),74.9,1107.25,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,1
13564,2019-09-01,,Month-to-month,No,Credit card (automatic),20.05,95.55,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
13565,2015-01-01,,Month-to-month,Yes,Electronic check,106.2,6375.2,Fiber optic,Yes,Yes,No,No,Yes,Yes,Male,0,Yes,No,Yes,0
13566,2014-04-01,,Two year,Yes,Credit card (automatic),116.55,8152.3,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
13567,2018-11-01,,Month-to-month,Yes,Electronic check,99.7,1566.75,Fiber optic,Yes,No,No,No,Yes,Yes,Male,0,No,No,Yes,0
13568,2019-06-01,,Two year,No,Mailed check,19.7,130.25,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
13569,2019-06-01,,Two year,No,Mailed check,19.5,162.15,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
13570,2019-10-01,,Month-to-month,Yes,Mailed check,29.15,110.05,DSL,Yes,No,No,No,No,No,Female,0,No,No,No,0
13571,2017-04-01,,One year,No,Mailed check,55.0,1885.15,DSL,Yes,Yes,No,No,No,No,Female,0,No,No,No,0
13572,2014-06-01,,Two year,Yes,Credit card (automatic),90.8,6302.85,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
13573,2016-05-01,,One year,No,Bank transfer (automatic),51.0,2264.5,DSL,No,Yes,Yes,Yes,No,Yes,Female,0,Yes,Yes,No,0
13574,2019-05-01,,Month-to-month,Yes,Electronic check,90.1,816.8,Fiber optic,No,No,Yes,No,Yes,No,Female,1,No,No,Yes,0
13575,2018-04-01,,Month-to-month,Yes,Mailed check,59.05,1253.5,DSL,Yes,No,No,Yes,No,No,Female,0,No,No,Yes,0
13576,2019-12-01,,Month-to-month,No,Mailed check,20.3,41.2,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
13577,2014-04-01,,Two year,No,Bank transfer (automatic),72.95,5265.55,DSL,No,Yes,Yes,Yes,Yes,No,Male,0,Yes,No,Yes,0
13578,2019-04-01,,One year,No,Credit card (automatic),73.55,693.3,DSL,Yes,No,Yes,Yes,No,Yes,Female,0,No,Yes,Yes,0
13579,2014-02-01,,Two year,No,Credit card (automatic),84.3,5997.1,DSL,Yes,No,Yes,Yes,Yes,Yes,Male,0,No,No,Yes,0
13580,2016-01-01,,One year,No,Credit card (automatic),78.0,3824.2,DSL,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,Yes,No,0
13581,2015-08-01,,One year,No,Mailed check,72.1,3886.05,DSL,No,Yes,No,Yes,Yes,No,Female,1,No,No,Yes,0
13582,2014-03-01,,Two year,Yes,Credit card (automatic),106.75,7283.25,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Female,0,No,No,Yes,0
13583,2018-04-01,,One year,Yes,Mailed check,19.25,412.55,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
13584,2015-12-01,,Two year,No,Credit card (automatic),20.55,1070.25,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
13585,2016-07-01,,One year,No,Mailed check,20.0,817.95,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
13586,2016-05-01,,Two year,Yes,Credit card (automatic),24.65,1171.3,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,0
13587,2014-10-01,,Month-to-month,Yes,Bank transfer (automatic),103.5,6548.65,Fiber optic,Yes,Yes,No,No,Yes,Yes,Male,1,No,No,Yes,0
13588,2018-03-01,,Two year,No,Mailed check,23.85,625.65,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,0
13589,2014-06-01,,Two year,No,Credit card (automatic),25.8,1911.5,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,Yes,0
13590,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,70.85,70.85,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
13591,2019-09-01,2019-11-01,Month-to-month,Yes,Credit card (automatic),69.8,134.7,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
13592,2017-12-01,,One year,No,Credit card (automatic),59.45,1507.0,DSL,No,No,No,Yes,Yes,No,Male,0,No,No,No,0
13593,2015-05-01,2019-12-01,Month-to-month,Yes,Bank transfer (automatic),54.55,2978.3,DSL,No,No,Yes,Yes,Yes,Yes,Male,0,Yes,No,No,1
13594,2018-12-01,,Month-to-month,Yes,Electronic check,20.05,299.3,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
13595,2014-03-01,,Two year,Yes,Electronic check,82.55,5832.65,DSL,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,No,No,0
13596,2014-10-01,,One year,No,Electronic check,81.25,5567.55,DSL,Yes,Yes,Yes,Yes,Yes,No,Male,0,No,No,Yes,0
13597,2019-03-01,2019-10-01,Month-to-month,Yes,Credit card (automatic),70.75,450.8,DSL,No,No,No,Yes,Yes,Yes,Female,0,No,No,No,1
13598,2015-05-01,,Two year,Yes,Credit card (automatic),74.3,4166.35,DSL,Yes,Yes,Yes,Yes,Yes,No,Female,0,No,No,No,0
13599,2018-10-01,2019-11-01,Month-to-month,No,Electronic check,94.1,1215.6,Fiber optic,No,Yes,Yes,No,Yes,No,Female,0,Yes,No,Yes,1
13600,2019-10-01,2020-01-01,Month-to-month,No,Credit card (automatic),29.7,91.7,DSL,Yes,No,No,No,No,No,Female,0,Yes,Yes,No,1
13601,2014-02-01,,Two year,No,Credit card (automatic),109.7,7898.45,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,No,Yes,0
13602,2016-10-01,,Month-to-month,Yes,Credit card (automatic),96.35,3915.4,Fiber optic,No,Yes,Yes,No,Yes,No,Female,0,Yes,Yes,Yes,0
13603,2018-12-01,,Month-to-month,Yes,Credit card (automatic),66.6,979.5,DSL,No,No,No,Yes,Yes,No,Male,0,Yes,No,Yes,0
13604,2019-12-01,,Month-to-month,Yes,Electronic check,44.5,90.05,DSL,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
13605,2014-06-01,2019-12-01,One year,No,Credit card (automatic),110.9,7432.05,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,1,No,No,Yes,1
13606,2016-09-01,2019-11-01,Month-to-month,Yes,Electronic check,105.0,4026.4,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,1
13607,2019-12-01,2020-01-01,Month-to-month,Yes,Electronic check,25.3,25.3,DSL,No,No,No,No,No,No,Male,0,No,Yes,No,1
13608,2018-02-01,2019-12-01,One year,Yes,Credit card (automatic),55.15,1193.05,DSL,No,Yes,No,Yes,No,No,Male,0,No,No,No,1
13609,2019-09-01,,Month-to-month,Yes,Mailed check,80.1,398.55,Fiber optic,No,No,No,No,Yes,No,Male,0,No,No,No,0
13610,2017-09-01,,One year,No,Bank transfer (automatic),69.05,1958.45,DSL,Yes,No,No,Yes,Yes,No,Male,0,Yes,Yes,Yes,0
13611,2019-09-01,2019-10-01,Month-to-month,Yes,Mailed check,69.9,69.9,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,1
13612,2019-11-01,,Month-to-month,No,Mailed check,20.4,63.15,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
13613,2014-03-01,,Two year,No,Credit card (automatic),19.7,1301.1,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
13614,2019-05-01,,Month-to-month,Yes,Electronic check,50.1,484.05,DSL,No,Yes,No,No,No,No,Male,0,No,Yes,No,0
13615,2016-06-01,2020-01-01,Month-to-month,Yes,Electronic check,101.4,4528.0,Fiber optic,No,Yes,No,No,Yes,Yes,Male,0,No,No,Yes,1
13616,2016-02-01,,One year,Yes,Credit card (automatic),83.45,3887.85,DSL,Yes,Yes,Yes,No,Yes,Yes,Female,0,No,No,Yes,0
13617,2017-12-01,,Month-to-month,Yes,Credit card (automatic),86.65,2208.75,Fiber optic,Yes,Yes,No,No,No,No,Male,0,No,No,Yes,0
13618,2019-05-01,,Month-to-month,No,Bank transfer (automatic),20.15,238.15,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
13619,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,80.8,80.8,Fiber optic,No,No,No,No,No,Yes,Male,0,No,No,No,1
13620,2016-04-01,,Two year,No,Credit card (automatic),19.4,958.15,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
13621,2019-08-01,2019-10-01,Month-to-month,No,Bank transfer (automatic),62.05,118.3,DSL,No,No,No,No,No,Yes,Male,0,No,No,Yes,1
13622,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,76.45,76.45,Fiber optic,No,No,No,No,No,No,Male,1,No,No,Yes,1
13623,2014-10-01,,Two year,Yes,Bank transfer (automatic),60.05,3845.45,DSL,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,No,0
13624,2018-10-01,2019-10-01,Month-to-month,Yes,Electronic check,91.3,1094.5,Fiber optic,No,Yes,No,No,Yes,No,Female,1,No,No,Yes,1
13625,2019-07-01,2020-01-01,Month-to-month,Yes,Electronic check,95.75,573.75,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,Yes,No,No,1
13626,2015-03-01,,One year,No,Mailed check,20.35,1267.0,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
13627,2019-07-01,,One year,Yes,Mailed check,94.05,633.45,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,No,No,No,0
13628,2014-02-01,,Two year,Yes,Credit card (automatic),84.1,6129.65,DSL,Yes,Yes,Yes,No,Yes,Yes,Female,1,Yes,No,Yes,0
13629,2018-10-01,,Month-to-month,Yes,Electronic check,78.75,1218.25,Fiber optic,No,No,No,No,No,Yes,Male,1,No,No,No,0
13630,2018-01-01,,Month-to-month,No,Credit card (automatic),55.55,1405.3,DSL,No,No,Yes,No,No,No,Male,0,Yes,No,Yes,0
13631,2017-03-01,2020-01-01,Month-to-month,No,Electronic check,62.65,2274.9,DSL,Yes,Yes,No,Yes,No,No,Female,0,Yes,No,Yes,1
13632,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,74.5,74.5,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,1
13633,2019-02-01,2019-12-01,Month-to-month,Yes,Credit card (automatic),102.1,1068.85,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,Yes,Yes,1
